mpid,formula
mp-639756,Dy1In3Cu2
mp-639789,Fe8Re12
mp-639805,Ta24Ge8
mp-639826,C16Se8N16
mp-639874,Ta20Al10
mp-639892,Gd2Mn24
mp-639910,Y2Sn12Ru8
mp-640039,Pu4In2Rh4
mp-640044,Pu4Sn2Pd4
mp-640045,Ti16Bi18
mp-640047,Mn8Ge4Se16
mp-640051,Pu4Ni4Sn2
mp-640053,Rb8Cu4Cl12
mp-640057,K8Os4N4Cl20
mp-640058,Pb9I18
mp-640067,Ni16B12
mp-640073,Fe1Cu1S2
mp-640075,Fe16Si16Ge16
mp-640079,Mn9Au3
mp-640089,Ce3Cd33
mp-640108,Ce4In2Ni4
mp-640118,Ce4Zn12
mp-640147,Fe8Ni16O32
mp-640159,V16Ga8Sn16
mp-640189,Ti6Ni6
mp-640266,Ca9Al6O18
mp-640286,Ce4Cu16Sn4
mp-640312,K8In6Ge40
mp-640324,Tm4Cu4Pb4Se12
mp-640340,Ca16Mg4Al12
mp-640341,Mo12S28Cl16
mp-640357,Al8Si4O20
mp-640370,Ce4Zn44
mp-640381,Yb4Cu4S8
mp-640383,Ho20Ni4Sb8
mp-6404,Ba4Ca8P24N48
mp-640447,Ce10Ni2Pb6
mp-640458,Pu4In2Ni4
mp-640470,Pu4In2Pt4
mp-640551,Ba8Si46
mp-640553,Ba2Nb4O12
mp-640566,Yb16Si22
mp-640578,K6Ti6I18
mp-640597,Ce6Ag8Ge8
mp-6406,Na4Mg2Si2O8
mp-640708,Fe16Ge32
mp-640747,Sr12Nb8Co4O36
mp-640765,Fe4Pb4C20N24O4
mp-640776,Ce8Sn50Pt24
mp-640791,Nd20Si16
mp-640825,Sr10In4Bi12
mp-640862,Sb48Te9
mp-640880,Nd8Al36Co12
mp-640885,Er4Cu12Te12
mp-640894,V8In8Cu8O40
mp-640899,Ce12Zn12Cu30
mp-640915,Na8La4P4S8O28
mp-640917,Si3O6
mp-640925,Cu4Hg4C16S16N16
mp-640956,Eu2Sb24Os8
mp-641,As8S12
mp-641010,La16Te12N8
mp-641116,Gd2Mn8Cu6O48
mp-641183,Ce16Te12N8
mp-641365,Pb4W4O16
mp-641367,Cr6Au2O16
mp-641415,Pb8W8O32
mp-641441,Pb8W8O32
mp-641509,In18Ni26
mp-641533,In12As12
mp-641539,Si12N16
mp-641541,Ge12N16
mp-641565,Er20Sb12
mp-641571,Ce14Al14Pd14
mp-641635,Ca4C4O12
mp-641651,U8Al36Co12
mp-641689,Ce12In10Pd24
mp-641778,Dy7In1Co4Ge12
mp-641804,Yb22Ce8Se44
mp-641845,Yb7In1Co4Ge12
mp-6419,Ca4Si8B8O32
mp-641911,Ce4In16Pd8
mp-641924,Bi8Pb4S16
mp-641957,Nd3Fe36B18
mp-642019,Nd3In3Pd3
mp-642157,V8Cu12Pb4Cl8O32
mp-642190,Ni12Bi8S8
mp-642209,Mg8Si8O24
mp-642210,Mg8Si8O24
mp-642216,Mg8Si8O24
mp-642228,Mg16Si16O48
mp-642301,Y28Te8
mp-642315,Lu24Cu4Te8
mp-642332,Nd22In18Pd8
mp-642363,Al8O12
mp-6424,K16Zn8C32N32
mp-642458,Ce4In16Pd4
mp-642462,B6C20N6
mp-642493,Hf6Al6C10
mp-6426,Na8Mg4Si4O16
mp-642644,V4H2
mp-642646,Ba4P8H16O16
mp-642648,K4P4H8O8
mp-642649,Ba2H4O6
mp-642650,Li4P4H8O8
mp-642651,Yb16Ge32Ru24
mp-642653,Ba2H4O6
mp-642654,Sr2H4O6
mp-642659,V16H8
mp-642660,Mg4Co2H10
mp-642661,Ba4H8Cl8O4
mp-642662,Sr4H8Cl8O4
mp-642682,Cs4H4O4
mp-642690,Cs2Ge2I6
mp-642706,H32S8N16O16
mp-642725,Ca2H2Cl2O2
mp-642729,La3H9C9O18
mp-642731,Ce3H9C9O18
mp-642735,Rb4H8Pt2
mp-642736,K6H10Pd2
mp-642739,Cs2Ge2Br6
mp-642740,Cs3Li3H12N6
mp-642750,Na4V8O16
mp-642787,Y16V16O56
mp-642792,Ba4Bi8Mo16O64
mp-642795,P4H4S4F8
mp-642803,Zr8H4Br8
mp-642804,K2Cu4P4H6O16F4
mp-642807,Tb6H12Br6
mp-642810,H4O4F4
mp-642811,K2Cu4H4Se4O20
mp-642817,K4H4O4
mp-642821,K6H10Pt2
mp-642822,Ca2C4
mp-642824,S3F18
mp-642831,Rb4P4H8O16
mp-642834,Ba2H10Cl2O6
mp-642844,Ba2H10Br2O6
mp-642845,Rb6H10Pt2
mp-642847,Li24H36Ru6
mp-642855,Mg6Ge2
mp-642890,La4Se4
mp-642894,U8Co40Sn8
mp-642996,Li24H36Os6
mp-642999,Tm3H9C9O18
mp-643001,Na24H36Ru6
mp-643004,Sr1Mg2Fe1H8
mp-643005,Cs6H10Pt2
mp-643006,Cs6H10Pd2
mp-643009,Sr4Mg4H16
mp-643010,Cs4H8Pt2
mp-643013,Zr1P2H2O6
mp-643023,Mg8H16Ru4
mp-643026,Sr4H16Cl8O8
mp-643033,K2P2H4S2O6
mp-643036,Ba4H4Br4O4
mp-643043,Rb2H2O2
mp-643047,Ba3H12Ir2
mp-643052,Cu1H6N4O4
mp-643060,Zn6H24Br12O12
mp-643061,Mg6Re2H14
mp-643062,H8I2N2
mp-643063,Nb4Se8
mp-643066,Zn4H8S4O20
mp-643069,Li8H4I4O4
mp-643070,Ca4Mg3H14
mp-643071,Yb4Mg4Fe3H22
mp-643074,Cs8P8H8O28
mp-643081,Fe4C18O18
mp-643084,Gd12O18
mp-643092,U2Ga12Fe12
mp-643099,H12C2N8O6
mp-643105,Ba12Na4Bi4O24
mp-643108,Yb4Mg3H14
mp-643123,K10Ag2N4O4
mp-643141,K2Si2Pb2O1
mp-643158,P2H16I2N8
mp-643243,Cs8H24Pt4
mp-643245,K12Mn4H20
mp-643246,Yb4Mg4Ni4H16
mp-643248,Na4Al2H8Cl2O8
mp-643253,Ba8H24Pt4
mp-643257,K4H8Pd2
mp-643259,Li8H6Cl2O6
mp-643260,Na4H8Pd2
mp-643263,Na9V3H18O21
mp-643264,Ba1Mg2Fe1H8
mp-643265,Re2F14
mp-643270,K12Zn4H20
mp-643273,Na2H4Pd6
mp-643276,Li2Mg4H14Ru2
mp-643277,Si2H12N4F8
mp-643288,Cs4Li8H24N12
mp-643293,Sr4Mg4Ni4H16
mp-643306,H4Pb4C4S4N4O4
mp-643346,Al8Ge4H8O24
mp-643356,Sr4H8Br8O4
mp-643359,Rb2Sn1H12N6
mp-643364,H4Pb4Cl4O4
mp-643365,K2H6C4O6
mp-643367,Y4C4Br4
mp-643371,K6Sn3H36N18
mp-643378,Cu1H4Pb2Cl2O4
mp-643384,Ba4H4I4O4
mp-643385,Sr4H4I4O4
mp-643387,Al2H4Pb2O4F6
mp-643392,Ca4H8O8
mp-6434,Rb4Al4Si4O16
mp-643412,Mn4H8Se4O20
mp-643427,Mn4H8S4O20
mp-643430,Al12S18
mp-643431,Ag2H8W2S8N2
mp-643432,H12N4
mp-643439,Ba2Mg4H16Os2
mp-643446,Ca4Al2H16S4Cl2O24F4
mp-643451,Ba2Mg4H16Ru2
mp-643458,Li4H4S4O16
mp-643471,Ba4Y2Cu8O12
mp-643542,Ca2Ge4
mp-643547,Co4H8S4O20
mp-643561,V1H6O3F3
mp-643564,Fe4H8S4O20
mp-643570,Ni4H8S4O20
mp-643573,Mg6Mn2H14
mp-643575,Co1H12Br2O14
mp-643579,Sb8H24O8F48
mp-643586,Cs4H4S8O24F8
mp-643614,Nd6Mn36Sn36
mp-643643,Ba4H8C4S4N4Cl4O4
mp-643651,Rb12Zn4H20
mp-643655,Li2Al4H12Cl2O12
mp-643656,Li20H36Pt8
mp-643658,Na3Mg1P2H1O8
mp-643666,In2H10N2O2F8
mp-643683,Ba10Ga12H4
mp-643697,Rb12Mn4H20
mp-643701,Tl4P4H8O16
mp-643702,Cs12Zn4H20
mp-643706,Cs12Mn4H20
mp-643710,Cs9B36H36I3
mp-643712,Rb12Mg4H20
mp-643718,Ba4Mg4H16
mp-643727,H4Pb4Br4O4
mp-643735,H16Pd2N4Cl12
mp-643738,Eu1Mg2H6
mp-643741,Sr8Y4Al4Cu8O28
mp-643743,Cu4H4Cl4O4
mp-643754,Hg2H4N2Cl2
mp-643756,Eu4Mg4H16
mp-643759,Ga4H12N4F12
mp-643776,Na2Zn1H4Se2O10
mp-643788,Na6Sn3H18O18
mp-643790,Ce4Ni4Sn4H4
mp-643791,Rb2P2H4O8
mp-643793,Cu6H4O4F8
mp-643794,H4S4O12F4
mp-643801,K6H18Pb3O18
mp-643814,Zn8Si4H8O20
mp-643829,Al4Si4H4O16
mp-643896,Na6Hf3H18O18
mp-643898,Ca4P8H8O28
mp-643902,Sn2H8N4F4
mp-643903,Ba2Bi1Sb1O6
mp-643905,Sr4H16N8
mp-643907,Zr8Fe4H20
mp-643912,Ca20Ge12H4
mp-643913,Co4H24N8Cl8
mp-643923,Zr8Co4H20
mp-643930,Eu8H16Pd4
mp-643934,Cu2H4C4O8
mp-643941,Ca4Al8Si4H16O32
mp-643945,Ti4Fe4H8
mp-643954,K2Co2P2H4O10
mp-643989,K4H4C4O8
mp-644,K20Te12
mp-644003,Ba2Co4P4H4O18
mp-644015,K2V2H2Se4O14
mp-644028,Fe2Cu1As2H2O10
mp-644097,Ba4Al4H20
mp-6441,K8P4O12F4
mp-644101,H32C8I4N4
mp-644129,K2Ni2P2H4O10
mp-644136,Li4H4Pt2
mp-644143,La2Sb4Au2
mp-644203,Cs1Ca1H3
mp-644221,H12C4S4Cl4O4
mp-644222,Cd2H2Cl2O2
mp-644223,Li2B2H8
mp-644225,Sr2Mg1H6
mp-644226,Ba4H8C8O20
mp-644229,Sr1Al2H2
mp-644236,Cs8Mg4H16
mp-644245,Na4P2H6O10
mp-644256,Li4H8C4O12
mp-644265,Cd8H16C16O32
mp-644271,Li4H4S4
mp-644272,H2C2N2
mp-644276,Na6Sn3H36N18
mp-644277,Fe8Cu4H16O8F32
mp-644280,Ga1Cu1Pt2
mp-644285,K4Al4H8C4O20
mp-644292,Eu2Mg1H6
mp-644295,Ca2Zr2Ge2O10
mp-644302,Na4H4Se4O16
mp-644303,U2W6O22
mp-644307,Ca4H16N8
mp-644311,Cu3Pt3
mp-644324,K2Fe1H4S2O10
mp-644325,Cs4Fe4Si4O16
mp-644369,Ba2Bi2O6
mp-644385,H2C2N2
mp-644389,Li4H4Pd2
mp-644409,Li2Al2P2H2O10
mp-644418,Ca4H8C4Cl4O12
mp-644419,Li4H4S4
mp-644424,Sr4Co2O6
mp-644431,Cd8P12Cl4
mp-644442,Sn4H8N8O12F8
mp-644443,Ca4P4H8O24
mp-644481,Sc4O4
mp-644486,K4Al4H16
mp-644492,Lu4Nb4O16
mp-644494,Rb4H8Pd2
mp-644497,Ba2Ti2O6
mp-644499,Ce2Co2Ge2H2
mp-644506,Na4Al4H8C4O20
mp-644514,Mn6O12
mp-644527,Li2Y4Ti4S4O10
mp-644529,Tb3Ga6Co9
mp-644533,Yb4Ga20Ru6
mp-644594,K2Mg1Mo2H4O10
mp-644607,C2O4
mp-644672,Cs6V2H16Cl12O8
mp-644707,La5Mn1Os3O16
mp-644729,Ag8N24O32
mp-644739,La2Ga12
mp-644741,In8O12
mp-644751,B4N4
mp-644762,Eu2Zn4Sn4
mp-644827,Te8P8Cl72
mp-644828,Au4Xe8F68
mp-644852,Ba2Ca2C4O12
mp-644879,Mg8Si8O24
mp-644883,Cu8Ag24S16
mp-6449,Cd2Cu4Si2S8
mp-6450,K8Li4Al4P8
mp-645068,Ce8In12Ru8
mp-645124,Zn8W8O32
mp-645158,La4Mn4O12
mp-645166,Tb2Ga12Fe12
mp-645172,Cs8As16Se24
mp-645206,Cu16Re16O64
mp-645208,Sr8Co8O20
mp-645291,As6Pb10Cl2O24
mp-645295,Na8C2O8
mp-6453,K12Nd4Si24O60
mp-645300,Rb8C2O8
mp-645303,Cs8C2O8
mp-645317,Li8C2O8
mp-645330,Cs8C2O8
mp-645418,Fe2Cl6
mp-645425,Pr14C6I20
mp-645504,Yb46Mg8Cu14
mp-645513,Hf2Tl16Mo12O48
mp-645543,Pr12Ge24Pt16
mp-645545,Nb8Fe4O24
mp-645555,K4U4V4O24
mp-645591,Eu8Ga36Rh12
mp-645592,Nb6Bi10O30
mp-6456,Li4Nb4Ge4O20
mp-645694,Ce12Lu4Se24
mp-645695,La12Lu4Se24
mp-645701,Er34Te6Ru12
mp-645707,Yb8Eu4Se16
mp-645709,Sn4S4O16
mp-645719,Ca16In12Au40
mp-645740,Sn4S4O16
mp-645743,V4Ag4Te4O20
mp-645774,Sn4S4O16
mp-645893,Ce12In28Pt22
mp-6459,Ca3Mg3C6O18
mp-646039,In28Cu40
mp-646071,Li4Yb16Ge16
mp-646110,Y56In12Rh12
mp-646125,Y10Mg16Cu10
mp-646192,Na4Cr4F24
mp-6462,V2Ag2P4S12
mp-646321,Lu10In8Ni4
mp-646337,Tb8Eu4Se16
mp-646392,Dy12Co4
mp-646399,Gd2Ni4Ge4
mp-646420,Nd4In2Rh4
mp-646450,Tb4Co4Sn4
mp-646456,Tm2In8Co1
mp-646507,Hf4Ni4Sn2
mp-646548,K4Eu4As4S12
mp-646579,V4Ni2P4O20
mp-646609,U4In2Rh4
mp-646633,V4Ni2P4O20
mp-646670,Ba12Co24Cl6O42
mp-646733,Sm3In3Pt3
mp-646750,Y10Cu2Pb6
mp-6468,Ba4Nd8Zn4O20
mp-646824,Ca12Ag32
mp-646878,In32Sn8S32
mp-646926,Gd8Ru16
mp-647,Nb2S2
mp-647004,Ti4Br4O4
mp-647029,Gd6P8Pd14
mp-647035,La8C10Cl4
mp-647096,Gd12S12N4
mp-647102,K4N4O4F8
mp-647164,Cu24Sb8S26
mp-647194,U4In2Ni4
mp-647226,Ta4Sb4O16
mp-647240,Np4In2Rh4
mp-647252,Zn6Au12C24N24
mp-647366,K4I4Cl16
mp-647426,Cs8Np4Br24
mp-647532,Eu10P6Cl2O24
mp-647579,Zn32Br64
mp-647589,La24Ge44
mp-6476,Ag18Se6N6O18
mp-647604,Pu2I2O2
mp-647606,Cu24Sb8S24
mp-647629,Yb4Mo4Cl4O16
mp-647727,Re8N8Cl4F36
mp-647812,Cr4C24O24
mp-647840,Fe8C32S4O40
mp-647924,Eu12O18
mp-647969,Co8Ag8C32O32
mp-647987,Rb2Bi2C8S8N8
mp-648053,Na16P16O48
mp-648072,Na16P16O48
mp-648086,Gd4Ga8Co4
mp-6481,Na4Zn2Si6O16
mp-648163,Re4C20Cl4O20
mp-648164,Mn2Hg1C10O10
mp-648211,P16N16Cl32
mp-648394,Cr2Co6C32N2O28
mp-648448,Eu8Ge4O20
mp-6485,La6Si2Ag2Se14
mp-648633,Fe12C40S4O40
mp-648745,Na4Ti4Fe4O16
mp-6488,K8Ti8As8O40
mp-648832,Sm20Pd42
mp-648932,Nb8P4S40
mp-648984,La8Si8As24
mp-648988,Na3Li3C3O9
mp-649,Fe1Pt3
mp-649033,Sr10In4Sb12
mp-649084,Sr4B16Ru14
mp-649213,Th12Fe2Br30
mp-649253,Nb4Cl4F32
mp-6493,Ca4Mg4Si4O16
mp-6494,K6Ca3C6O18
mp-649419,Sr8P12Pd12
mp-649453,Ca12B4C4N4Cl8
mp-649472,K8Cu8P8O32
mp-649479,Ca10In4Sb12
mp-649521,Si16Ni40P24
mp-649595,Ca4Mg4Si4O16
mp-6496,Ba16Na8Cu24O48
mp-649619,As6Pb10Cl2O18
mp-649627,Cu24Sb8S32
mp-649676,Ca12Si12O36
mp-649722,Na8Al8Si8O32
mp-649729,Nb32O64
mp-649774,Cu4Sb4Pb4S12
mp-6499,Ba4Li4B4O12
mp-649933,Ba6Ce6C12O36F6
mp-649950,Ru4C12Br8O12
mp-649957,Cu12Mo8O36
mp-650055,Fe15Ge8O36
mp-6501,Ba4Ho8Zn4O20
mp-650121,Li12Se6O24
mp-650228,K4In4Mo8O32
mp-650277,Pr24Si16Ni28
mp-650285,Mn28Si46
mp-650328,Nb12Te48
mp-650392,Fe18Si18O54
mp-6504,Ba3Mg3C6O18
mp-650442,Tl12Ag4Te8
mp-650503,Rb6V4Br18
mp-650510,Ag8C24N24O8
mp-650513,Ca6In4As8
mp-650518,Ca16Y4Fe20O52
mp-650598,U8Pb24O48
mp-6507,Na8Zn8Si8O28
mp-650715,Gd4Be4Ge2O14
mp-650816,La10V6S12O14
mp-6509,Sr12Ga4O16F4
mp-650929,Na4Ti18O38
mp-650943,Mn4Te4C20O24F20
mp-6511,K4C4S4N4
mp-651155,Te16I64
mp-651175,Ce6Si6N6O12
mp-651268,Fe2Cu6Sn1S8
mp-651332,Se16Br64
mp-6514,Na2La2Ti2O8
mp-651582,Mn4In8Te16
mp-651723,C30N24
mp-651786,Ca5Mn1Si9Pb9O33
mp-651814,Cs2V6O16
mp-651839,Hg32Br12O16
mp-651900,Ce8Si8P24
mp-651997,Fe12Ge8O32
mp-6520,Ba6Mg2Ru4O18
mp-652036,Gd4Fe20P12
mp-652046,Re12S16Br4
mp-6521,Li2La2Ti2O8
mp-652399,Li3Fe18Ge18
mp-6524,Ca3Mg9C12O36
mp-652425,Li6Fe36Ge30
mp-652494,Cs16Re24S52
mp-6526,Na4Ge4Sb4O20
mp-652608,U4W4C8
mp-652683,Ba8Fe24O44
mp-652776,Rb8V4P8O32
mp-653120,Mn4Ga8Te16
mp-653243,Ru8C28O26
mp-653454,K8Zn4Cl16
mp-653559,P16Se12I8
mp-653562,Ag12I4N8O24
mp-653569,Al8P8O44F4
mp-653586,Cu4S16N16Cl8
mp-653697,Ta8Co16Te16
mp-6537,Ca4Cu4Ge8O24
mp-653788,Mn8C32I8O32
mp-653861,K12Lu4Si12O36
mp-6539,Rb8Ti8P8O40
mp-653930,Cu4As8Pb32Cl20O36
mp-654008,K6Cr22S36
mp-654105,Rh16C32Cl16O32
mp-654109,Ba4Cu16S12
mp-654139,Nd8Ti16O44
mp-654199,Ta32Ni4Se32
mp-654223,Mn44Ge32
mp-654225,K4Fe4Se8O24
mp-6543,V2Ag2P4Se12
mp-6544,Lu2Ni4B4C2
mp-6548,K4La4Ti6O20
mp-654812,Cd3C3O9
mp-654897,Mn4H36C16N4O24
mp-654900,Cu4H36C16N4O24
mp-655001,Li6B2H12
mp-655025,Mo4H24C8N4O30
mp-655027,Sr4H24C8O24
mp-655048,Li4Al4Si4H8O20
mp-655052,Cu8H16C16O32
mp-655057,Li4Al4Si4H8O20
mp-655086,Nb8Br20
mp-655105,K6Pb3S6O24
mp-655124,Li4Fe6P8O28
mp-655140,Mn4Ag4O16
mp-655275,Hg2C4S4N4
mp-655297,K2Pd1N2Cl2O4
mp-655353,Ru4C16O16
mp-655360,U4I16
mp-655377,Cu2H20S2O18
mp-655446,V1S2
mp-655461,Sr32In32
mp-655547,Pb8O12
mp-655580,Ce4Cu16Sn4
mp-655586,Na4Cl4O12
mp-655631,Fe3Bi3O9
mp-6557,Cs8P4O12F4
mp-6560,K2S2O4F2
mp-656144,Ba1Eu1Fe2O5
mp-656152,Gd8Cl12
mp-6562,Ba2Cu1Hg1O4
mp-656207,Sc4H20S6O34
mp-6566,Na6Zn6As6O24
mp-6568,Ba2Ca2C4O12
mp-656859,Fe4P4H20C4O32
mp-656880,Y4Mn4S4O10
mp-656884,Ni9O10
mp-656887,Ni6O8
mp-657,Yb4Zn8
mp-657176,Yb4Be4F16
mp-657233,Eu4Tl4P4S16
mp-6573,Co1Ag3C6N6
mp-657336,Mg8Si8O24
mp-657338,Mg16Si16O48
mp-657378,Na12Si8P4O32
mp-6574,Er2C1N2O2
mp-6576,Y2Ni4B4C2
mp-6585,Ca8Mg8B16O40
mp-6591,Sr2Li2Al2F12
mp-6596,Mg4Al4P4O20
mp-6598,K8Cu4P16O48
mp-6604,Na4Li2Al2F12
mp-6607,Ca20Si8S4O48
mp-661,Al2N2
mp-6610,K18Cu6C24N24
mp-6615,C8Se4S8N8
mp-662,Ni2Se2
mp-6624,Tb4Fe4Si4C2
mp-662499,Rb6Mg6Cl18
mp-6625,La2Ag2S2O2
mp-662529,La4Fe36Si16
mp-662530,K4Ni4P4S16
mp-662534,Ag4Ir4F28
mp-662535,Pb4Se8O20
mp-662547,P8Se8Cl72
mp-662551,Tl8N8O24
mp-662556,Re8Te16Br32
mp-662558,Ce6Sb10Pd12
mp-662563,Cs4Fe8Se12
mp-662565,K12Yb4S12O48
mp-662567,Nd24Cu12O50
mp-662570,Ba8B16F64
mp-662575,Sr8Eu4Ga4Cu8O28
mp-662590,U10B48Mo20
mp-662702,Na2I2O8
mp-662714,Gd6As12Pd18
mp-662818,Ni40Ge16P24
mp-663,Nd4Ge4
mp-6632,Ca10B6O18F2
mp-6633,Na4C4S4N4
mp-6646,Ho2Ni4B4C2
mp-665,Sn1Se2
mp-665747,Eu4Ag4
mp-666,U4Te8
mp-6660,Ba4Na4B4O12
mp-6661,Ba2Ti2Si6O18
mp-6662,Na6Sr18Ir6O36
mp-6667,Ca3B3P3O15
mp-6668,Li4Ti4P4O20
mp-667,Tl54S27
mp-667281,S12N12Cl12O12
mp-667294,Ca10P12Pd12
mp-667305,Re8N8O24F48
mp-667323,Mg12Ga24S48
mp-667349,Sr6U22O72
mp-6675,Na16Zn8Si16O48
mp-6678,K8Hg8Sb8S24
mp-668,Pr1Ga2
mp-6680,Rb1Ca2Ta3O10
mp-6684,Na4Cd4P4O16
mp-669,Th1Al2
mp-6693,Ca4Zn4Si8O24
mp-669307,Fe4Sb4Pt4
mp-669308,Cs6Tm4I18
mp-669309,Cs1Y10C4I18
mp-669320,Ba20Si12
mp-669332,Mn36Bi12
mp-669347,K4Cu4F12
mp-669353,Cs8Te4O16
mp-669354,La1Nb2Cu1Cl1O7
mp-669359,K4Nd12Te32
mp-669361,Cu8Bi4As4O24
mp-669367,K1Al1S2O8
mp-669375,Gd12B8O24F12
mp-669376,K4U8F36
mp-669381,Pb8O4F8
mp-669384,Cs4Na2Co2C12N12
mp-669387,Sr4P12Rh14
mp-669388,Gd8Se8O4
mp-669389,Sr18In6Rh6O36
mp-669391,Ca8Zn4Cu6P10
mp-669393,Dy8Fe12Si20
mp-6694,Cs4Zr2Si6O18
mp-669400,Sc16Re32Si48
mp-669402,Lu8Si20Ru12
mp-669410,K8Mn4Sn8Se24
mp-669418,Sr8Ni4N8
mp-669421,Al4Tl4Si4O16
mp-669426,Si8O16
mp-669427,Rb4Cu4P4O16
mp-669434,Bi4Te4I4O12
mp-669436,Zr10As10Pd10
mp-669448,Ba4C16N24
mp-669456,La8Al12Ge16
mp-669466,Ag8N8O24
mp-669473,Cs12Sb8Cl36
mp-669496,Pt8I32
mp-669498,K8Pt4N16O32
mp-6695,Ba2Cd2P4O14
mp-669501,Si24Ru16
mp-669510,Cd36Sb30
mp-669517,Pb4C16N24
mp-669521,Nb12Te16Cl4O60
mp-669528,Na8U4O16
mp-669543,Rb2Hg2C6S6N6
mp-669546,Al39Pd39
mp-669547,Re16Si8
mp-669550,Ce3Mn1Al24Cu8
mp-669554,Mn48Si16Ni32
mp-669555,K8C8N24O48
mp-669556,Pu10Pt6
mp-669566,Zn16Au48
mp-669575,Hf8In4Ni8
mp-669578,Rb2Gd4Cu4S9
mp-669594,Pr20Ga12
mp-669645,Nd10In22Ni12
mp-669688,U12Ga20
mp-669692,Nb6Pd18
mp-669699,Nb80Ni16
mp-669713,Gd12Ni42
mp-669720,Ni12Sn8
mp-6699,Na12Mg12P12O48
mp-669913,Sr4Pb6
mp-669914,Pr3Tl3Pd3
mp-669917,Zr4Rh4
mp-669918,V2Sn2Rh4
mp-669923,U8Ga8
mp-670,Nb8Co16
mp-6704,Ba2Nd4Cu2O10
mp-670677,Ce10In8Pt4
mp-6709,Ca6La6B10O30
mp-6710,Ba4Tm2Cu8O16
mp-6712,Na4Lu4Ge4O16
mp-672184,Ru4C16I8O16
mp-672187,Pr4Pd4Pb2
mp-672194,Ca4In20Ni4
mp-672196,La16B8C4I20
mp-672212,Na1Nb13O33
mp-672213,Eu2As4Pd4
mp-672214,Be4Pb4F16
mp-672217,La20Ga12
mp-672222,Ta24As12
mp-672223,Na4Zn4Te6O18
mp-672226,Ba4Mn4Si8
mp-672228,Ti8As16
mp-672229,Mn3Zn1C1
mp-672231,La12Ge12Br8
mp-672232,Al4Ni12
mp-672237,Pb32O32
mp-672240,Tb12Ni12
mp-672244,Gd3Al12Ge6Au3
mp-672250,Ti3Ga1
mp-672253,Cu4Hg4S4Cl4
mp-672254,Ca3Pd3Pb3
mp-672257,Tm2Ga8Fe1
mp-672258,Cs2Ho4Cu6Se10
mp-672259,Al4Fe8Mo4
mp-672260,P8N8Cl16
mp-672261,Ce12Ru4
mp-672264,W2N36
mp-672265,Cu21Pd7
mp-672266,C4S4N4O4F20
mp-672267,Ce2Sn4Pt4
mp-672271,Nb4Se8
mp-672272,Sm4Pd4Pb2
mp-672274,Yb2In8Rh2
mp-672285,Cu3C3S3N3
mp-672286,Eu12Ga8
mp-672287,Li26Si8
mp-672289,Ge12N16
mp-672290,Eu2P2Pt2
mp-672292,Gd12Se16
mp-672297,Cr8Ga16S32
mp-672298,Eu2Mn4Ge4
mp-672299,Y3In3Ni3
mp-672302,Ga8Se12
mp-672306,Ba36In30N6
mp-672310,Th2Ge4Ru4
mp-672313,Sc24Pb20
mp-672314,Mg36In12
mp-672322,Eu12B24Rh32
mp-672325,Tb4In8Ni4
mp-672334,Sr16Ga4C4N20
mp-672335,Y2In4Ni18
mp-672337,V2Ge6
mp-672339,Ag4Hg14P16I12
mp-672341,U4F24
mp-672344,Ce4Al20Pt12
mp-672345,Cu16W4S16Cl16
mp-672348,K9Au9C18N18
mp-672350,Zr2N2Cl2
mp-672368,U4V4N8
mp-672373,La6Co8Sn26
mp-672375,Th4Ni4Sn4
mp-672389,Mn4Te4
mp-672394,Yb2In8Ni2
mp-6726,Cs4Li4S4O16
mp-672644,K4N4O12
mp-672645,Ti4Si4Rh4
mp-672646,Sm4In12Co28
mp-672671,Pb9I18
mp-672673,In12Se18
mp-672675,S4N4Cl4O16
mp-672676,U2W8C8
mp-672684,Zn36Sb30
mp-672688,Yb4Se4Cl4O12
mp-672690,U8S12
mp-672695,K4Ag4C4O12
mp-672696,Hf8Nb12Ge16
mp-672705,Yb4S8
mp-672706,Sb8Se12
mp-672708,Fe16Cu32S32
mp-672953,Np2Fe4Ge4
mp-672963,Sb4P16O48
mp-672979,Li4Bi4P8O28
mp-672984,Li4Cu4P16O48
mp-672986,Sn4P4O16
mp-673017,Cu4P4O16
mp-673029,Li2Sn4P10O32
mp-673070,Li2Nb2P4O16
mp-673073,Li4Sb4P8O28
mp-673105,Cu6P8O28
mp-673116,Bi5P6O24
mp-673128,Li4Cu4P4O16
mp-673129,Sn2P6O18
mp-673165,Dy4O6
mp-673168,Si6O12
mp-673174,Fe48N18
mp-673244,Bi4O6
mp-673245,Cu4I4
mp-673255,Cu9Se8
mp-673624,Mg1Nb2Pb3O9
mp-673636,Sm12S16
mp-673637,Ti27S30
mp-673649,Zr23S32
mp-673650,Lu32Se48
mp-673656,Y32Se48
mp-673657,Ti14S24
mp-673658,H16O8
mp-673663,Cu4Ge8P12
mp-673667,Ti21O21
mp-673671,U11O5
mp-673673,Nd2O6
mp-673677,La4Th6O18
mp-673678,Ba2In2O5
mp-673681,Ta22O4
mp-673698,Cu8Hg4I16
mp-673700,Nb14Sb7
mp-673705,Sn4P4Se12
mp-673761,Gd10Ru4O28
mp-673798,K12Cl4O4
mp-673800,U22S40
mp-673801,Ca6Nd2F18
mp-673808,Mg8Si4O16
mp-673817,Rb18P66
mp-673820,Ca4Fe4O10
mp-673825,Ag6S2I2
mp-673839,Mg12V8O24
