mpid,formula
mp-754954,Ag8Se4
mp-754955,Lu4Si4Ru4
mp-754956,Li6Ni8Sb2O16
mp-754960,Sm6I6O6
mp-754962,Mn4Fe2O12
mp-754963,Li4Mn3Cr2O10
mp-754967,Ba4Te4O16
mp-754969,Tm2Br2O2
mp-754973,Cs8Np4O12
mp-754974,Cr1Sb1O4
mp-754975,Li4Cr2Ni3Te3O16
mp-754976,Cs4Be2O4
mp-754986,Mn2P4W2O16
mp-754989,Er6Bi18O36
mp-754992,Lu3Tl3O6
mp-754993,Sb4Se4O20
mp-754999,Sr2La2Cl10
mp-755001,Er4Te2O12
mp-755002,Li4Ni2Bi2O8
mp-755004,Cs2In2O4
mp-755008,Li2Fe1Ni1O4
mp-755028,Li3Cr3Si1O8
mp-755031,K2Pr2P2C2O14
mp-755032,Cu3Te2O10
mp-755041,Tm16Mn16O56
mp-755042,Mn6O8F4
mp-755045,Li1Ni2O4
mp-755048,Li2Cr1Fe1O4
mp-755050,Li5V2Co3O10
mp-755053,Ga8Si2O16
mp-755069,Li2Al4Fe2O12
mp-755073,Cr2O2
mp-755074,Ce2O2F2
mp-755075,Cr2P2O8F2
mp-755081,Li8Ni5O10
mp-755083,Ba4Y4Cl20
mp-755084,Na12Mg2O8
mp-755087,Li3Fe1F6
mp-755091,Ti4Cu6Te6O32
mp-755096,Li2Ti1Ni1O4
mp-755115,Cu2Re2O8
mp-755116,In16Pt16O56
mp-755119,Li2Fe5O5F7
mp-755120,Li8Mn8Sb4O24
mp-755123,Li5Mn3Nb2O10
mp-755128,Sm2Tl2O4
mp-755136,Li4Fe4F12
mp-755137,Bi4O8
mp-755143,Na6Fe2O8
mp-755144,Na2Li2O2
mp-755147,Li6Ti2Cr4O12
mp-755149,Li4Ti1Mn1W2O12
mp-755150,Li2Mn6Ni4O16
mp-755153,Li4Cr3Fe1O8
mp-755156,Li12V3Ni9O24
mp-755159,Tl16Ge16O56
mp-755161,Tb4W2O12
mp-755167,In4Co4O12
mp-755169,Tl6S1
mp-755176,Ni1Te1O4
mp-755177,Eu2Se2O6
mp-755179,Li2Fe2F6
mp-755180,Li6Fe4Cu2O12
mp-755182,Li3Fe3O4F4
mp-755183,Dy3Tl3O6
mp-755184,Sm8Se8O4
mp-755185,Li2Sb2P2H2O10
mp-755189,Fe2O2
mp-755193,Li4Fe2F12
mp-755194,Er1Re2O8
mp-755199,V8Ge8O24
mp-755201,Li6Fe2Cu4O12
mp-755203,Li4Nb1Fe1W2O12
mp-755208,Cr4Fe8O20
mp-755209,Mn4O4F4
mp-755215,Ti4Mn6Fe6O32
mp-755216,Tm6Bi6O18
mp-755218,Li8Fe6Sn6Te4O32
mp-755221,Li4V10Co2O24
mp-755223,Li6Ni8Sn2O16
mp-755226,La16Tb16O56
mp-755231,Li4Te4O12
mp-755233,Li3Ti1Mn3O8
mp-755234,Ta4Cr2N2O10
mp-755236,Ho4Ti4O12
mp-755237,Mn1Te1O4
mp-755239,Ga16Hg8O32
mp-755242,Li6Fe4O12
mp-755249,Li2Ni1Sn1O4
mp-755251,Gd8Hf4O20
mp-755252,Dy2H2O4
mp-755254,Li1Fe2Cl2O2
mp-755256,Li2Bi2B4O10
mp-755258,Tm4V4O12
mp-755263,Cr1S2
mp-755264,Ti1O1
mp-755272,Li9V15O24
mp-755275,Li4Fe4Ni4O16
mp-755285,Fe1H1O2
mp-755288,Li1Fe1Cu1S2
mp-755289,Li6Y6Zr2O16
mp-755294,Li4Fe3Te1O12
mp-755297,Li2Co1O2
mp-755298,Li8Nb2O8
mp-755305,Li6Mn2V8O16
mp-755308,Li2Cu1Ni1O4
mp-755309,Li3Nb1S4
mp-755312,Li5Nb2Cu3O10
mp-755315,Ba4Tl8O16
mp-755323,Dy2Cl2O2
mp-755327,Li3Cr9Fe6O24
mp-755329,Li6Fe2O4F4
mp-755337,Li4Nb1Fe3O8
mp-755340,Tb2Se1O2
mp-755349,Cu6O2F10
mp-755351,Li2Fe3Cu1O8
mp-755354,Li4Co2Cu2O8
mp-755357,Nd4As4O16
mp-755358,Lu2Al2O6
mp-755361,Na6V2B2As2O14
mp-755369,Li6V3Ga3O12
mp-755371,Li4Mn2Cu2O8
mp-755373,Lu8Ge4O20
mp-755374,Sm4Te2O12
mp-755375,Lu16Pb16O56
mp-755378,Na2Pd2O4
mp-755380,Ce2Dy2O7
mp-755382,Bi6Sb6O18
mp-755383,Li3Fe1P2H1O8
mp-755384,La3Ti3Cr1O12
mp-755389,Ca3Eu3O6
mp-755398,Li2Co6O8
mp-755399,Li2Cu1Sn1O4
mp-7554,Li4Mg4Sn4Au4
mp-755402,V6Cr2O16
mp-755416,Ho4Ga4O12
mp-755418,Li8Mn6Nb6Sb4O32
mp-755419,Bi32Te4O32
mp-755420,Sr4Sm8O16
mp-755426,Nd3Sm3O6
mp-755435,Tl8Au4
mp-755437,Li4V1Fe3O8
mp-755440,Li1La3Ti3Cr1O12
mp-755442,Mn8Co2O16
mp-755446,Bi4B6O18
mp-755452,Li4Mn2Co2P4O16
mp-755455,Cu1Te1O4
mp-755457,Li4Fe4S6
mp-755459,Rb4O2
mp-755460,Li6Al3V3O12
mp-755462,Pr4Hf4O12
mp-755464,Ce6Br6O6
mp-755465,Hg16Pt16O56
mp-755471,Lu4Cr4O12
mp-755479,Li2Fe4O3F8
mp-755483,Al6O9
mp-755484,Co8Ni2O16
mp-7555,Li4Mg4Sn4Pd4
mp-755500,Li4Al1Cr3O8
mp-755501,Li2Co1Sn1O4
mp-755505,Li4Nb2O2F10
mp-755511,Y4Hg4O10
mp-755512,Sm6Nb2O14
mp-755525,Tm4Ti4O12
mp-755527,Mn1Sb1O4
mp-755529,Sb2P2H2O10
mp-755532,Li4Co4O3F9
mp-755535,Zn8Fe8O24
mp-755539,Li2Fe4O4F6
mp-755544,Y3Tl3O6
mp-755549,Y4Te2O12
mp-755563,Ti2Ni2P4O16
mp-755565,Ho6Br6O6
mp-755568,Ga6Bi6O18
mp-755569,Co4Pb4O12
mp-755570,Li1Ni2S2
mp-755572,Eu1Nb1O3
mp-755574,Lu4Al4O12
mp-755576,Zr8N8O4
mp-755577,Li6Mn8Co2O16
mp-755580,V4Ga4O12
mp-755581,Na3Ce3O6
mp-755584,Cr3Pt3O6
mp-755585,Li2Ag2O4
mp-755588,Ho4Te2O12
mp-755591,Dy4Te2O12
mp-755594,Zn2Re2O8
mp-755595,Er8Ti4O20
mp-755596,Ti2Cr2O8
mp-755598,Ag8Te2O8
mp-755602,Li4Cr2O6
mp-755603,K2P2W2C2O14
mp-755604,V3Cr1O10
mp-755605,Tb4C4O12
mp-755612,Dy4Ga4O12
mp-755613,Li4Ti4O16F12
mp-755614,Co4Bi4O16
mp-755616,Li24W3O18
mp-755624,Ca4Pr2O8
mp-755625,Li4V4Ni4O16
mp-755628,Ta2Fe2O8
mp-755635,Ho16Pt16O56
mp-755638,Li14Ni10O24
mp-755641,Li2Cu2C2O6F2
mp-755649,K4Eu4O6
mp-755650,Gd12Y4O24
mp-755663,Ta8Pb8O28
mp-755664,Li4Ta6S12
mp-755666,Yb2Te1O2
mp-755669,Li4Al2Ni2O8
mp-755673,Dy2W2O8
mp-755680,Li4Nb1Cr1W2O12
mp-755681,Te2P4H3O16
mp-755689,Er2Cl2O2
mp-755690,Nb4O8
mp-755692,Nb2V2O10
mp-755695,Li4Co2Ge2O8
mp-755698,Hf2P4O14
mp-755699,Li12Cr3Cu9O24
mp-7557,Nb20Si4Sn8
mp-755702,Li4Ti2V2O8
mp-755705,Sr2La2I10
mp-755713,Tb4Sb2O4
mp-755715,Ti2V6O16
mp-755716,Ho2H2O4
mp-755717,Sm4Ho4O12
mp-755723,Er16Pb16O56
mp-755727,Li4Mn1V2W1O12
mp-755732,Fe1Co1O4
mp-755735,Li2Co4O3F8
mp-755736,Li5Nb2Ni3O10
mp-755737,Li4Al2V2O8
mp-755740,Tb4Ho4O12
mp-755749,Cr8O12
mp-755754,Na2Li4Mn2P2C2O14
mp-755755,Li6Nb2Cu8O16
mp-755757,Li4Sn2B4O12
mp-755762,Li9Ti9Cr3O24
mp-755766,Li5Mn3Sb2O10
mp-755777,Ce8S8O4
mp-755780,Li6Nb4Cr2O12
mp-755781,Tb4Nb4O16
mp-755790,Hf4Pb4O12
mp-755792,Lu4Ga4O12
mp-755798,Zr4Pb4O12
mp-7558,Ta3Ge6
mp-755804,Lu18Te3O36
mp-755810,Eu2Zr8O18
mp-755814,Nb2V6O16
mp-755815,Li4Cr1Fe3O8
mp-755817,Li24Mn3O18
mp-755831,Br18Cl18O18
mp-755838,Co10Bi2O24
mp-755840,Nb8Sb4O24
mp-755843,Li2Fe4O2F10
mp-755844,Ni2Te2P4O16
mp-755853,Hg2Bi4O12
mp-755856,Mg4Sn2O8
mp-755860,Li8Cr6Sn6Sb4O32
mp-755864,Ti2Cu2P4O16
mp-755865,Tb4Ni4O12
mp-755875,Ti6O8
mp-755877,Ba1Nd1O3
mp-755882,Mn8Al16O32
mp-755884,Mn6Co4Te6O32
mp-755888,Mn4Co6Te6O32
mp-755902,Lu2H6O6
mp-755903,Li8Mn8Cu4O24
mp-755908,Mn4Cr4O16
mp-755911,Hf8N8O4
mp-755913,Li4Fe1Sb1Te2O12
mp-755920,Ti12N4O16
mp-755926,Li6Co2O6
mp-755937,Cr4Bi4O16
mp-755941,Sm12Ta4O28
mp-755944,Li3Fe2Co2O8
mp-755949,Ca8I12O2
mp-755956,Li2Ni6O8
mp-755961,Mn3Cr3W2O16
mp-755975,Li6Ti3V9O24
mp-755979,V2Co1O6
mp-755985,Eu6Re2O16
mp-755988,Hf24N32
mp-755991,Ag4Br4O16
mp-755993,Mn6Nb4Fe6O32
mp-755995,P4W2O14
mp-756,Tb8Al16
mp-756006,Li2Sb2S2
mp-756008,Ge2W2O8
mp-756014,Ba24Hf6O36
mp-756019,Li3Si2Ni2O8
mp-756030,Gd4Tm4O12
mp-756034,Na3Sm3O6
mp-756039,Li8Mn6V4Cu6O32
mp-756040,Gd8Hg4O16
mp-756045,Li8Sn2B4O12
mp-756048,Tb4Er4O12
mp-756050,Ta8Cu8O24
mp-756057,Li2V1Fe1P2O8F2
mp-756058,Li4Cr6Fe2O16
mp-756064,Li4Fe1Te1W2O12
mp-756067,Li4V6Sb2O16
mp-756072,Li2Cr2Co4O12
mp-756074,Bi8P4O24
mp-756075,Cr1Te1W2O12
mp-756080,Li2Mn4Fe6O16
mp-756094,Li1Fe1S2
mp-756095,Na2Cu8O8
mp-756097,Cr6Sb6Te4O32
mp-756110,Li4Fe2Cu4O12
mp-756117,Li4Ti2Te2O12
mp-756118,Tb4Sm4O12
mp-756121,Li4V6Co2O16
mp-756123,Tm18W3O36
mp-756124,Tb4Cr4O12
mp-756127,Ta4Nb4O20
mp-756134,Zr2Se2O2
mp-756141,Fe2Te2P4O16
mp-756147,Cr4In4O12
mp-756148,Sm16Pt16O56
mp-756151,Li8Cr10W2O24
mp-756152,Sm8U4O22
mp-756157,Li6Fe9Co3O24
mp-756164,Ni10Te4O24
mp-756166,La4Ho4O12
mp-756169,Li6Cu2Ni8O16
mp-756172,Mn6Nb2O16
mp-756173,Li10Fe2S8
mp-756174,Li2V2Si1Ge1O10
mp-756177,Li4Zr1Nb1Te2O12
mp-756180,Ba6Hf21O48
mp-756183,Cr2Ga2O8
mp-756185,Li6Fe9Ni3O24
mp-756190,Cd4Ga8O16
mp-756191,Mn10Cu2O24
mp-756193,Li6Mn3Ni9O24
mp-756196,Li4Co6Ni2O16
mp-7562,Ta2Tl6S8
mp-756205,Sc4Bi4O12
mp-756207,Li2Co2Ge2O8
mp-756211,V4Co6Te6O32
mp-756212,V16Si16O56
mp-756224,Tb4Gd4O12
mp-756228,Sr2La2Cl10
mp-756229,Na8Sn16O32
mp-756240,Li5Cr2Co3O10
mp-756241,Pr4Bi4O16
mp-756246,Nd8Zr8O24
mp-756255,Li8V1O6
mp-756265,Mn8Cu2O16
mp-756268,Li4Fe2Ni2P4O16
mp-756271,Cu8Ni16O32
mp-756273,Lu4H12O12
mp-756277,Er6Ta2O14
mp-756281,Tm4Al4O12
mp-756282,V4Bi4O12
mp-756286,La6Ce8O24
mp-756288,Li6Cu8Sn2O16
mp-756295,Li2V2As2C2O14
mp-756296,Er4Ti4O12
mp-756302,Li6Mn2Co8O16
mp-756303,Li8Y6Mn2O16
mp-756305,Na6Co2B2P2O14
mp-756309,Ce8Dy2O18
mp-756313,Ca4Pb4I16
mp-756315,Eu1V1O3
mp-756317,Al16Hg8O32
mp-756318,Al8Co4Cl32
mp-756321,Li6V9Fe3O24
mp-756322,Hf4Cr4O12
mp-756325,La4Si6O18
mp-756334,K4Sr4O6
mp-756336,Ca4Eu8O12
mp-756337,Li4Co2Cu2P4O16
mp-756339,Tm4Te2O12
mp-756343,Li6Cu8Ni2O16
mp-756345,V2Ni1O6
mp-756346,Fe2P4W2O16
mp-756353,Li1Fe3O2F6
mp-756356,Li8Fe1O6
mp-756361,Zr4Se4O4
mp-756365,Ca4Ce4O12
mp-756366,Li4Mn4Ni4O16
mp-756367,Li6Fe8Cu2O16
mp-756368,Te1W3O12
mp-756380,Li4Ti3Mn3W2O16
mp-756385,Li6V2Co8O16
mp-756389,Lu4Te2O12
mp-756392,Li2Cu2Si4O10
mp-756399,Li8Mn6Nb4Cr6O32
mp-756400,Nd4Bi4O16
mp-756412,Li8V6Cr6W4O32
mp-756415,Li4Nb4Fe4O16
mp-756424,Gd4Lu4O12
mp-756430,Li4Fe4Si4O16
mp-756432,Li2Ti1Te3O12
mp-756436,Fe4O8
mp-756438,Mn6Ni6Te4O32
mp-756440,Er16Pt16O56
mp-756444,Ca2Ti6N2O11
mp-756447,Ti6Mn6Te4O32
mp-756449,Li8Y6Fe2O16
mp-756452,Sm4Dy4O12
mp-756455,Ti6V2O16
mp-756457,Er2Nb2O8
mp-756458,Er4Al4O12
mp-756460,Ga8Hg4O16
mp-756462,Cr1Cu3P4O16
mp-756469,Dy4Lu4O12
mp-756470,K4Dy2P2C2O14
mp-756471,Fe2Co10O24
mp-756473,W2S2Cl8
mp-756479,Lu18W3O36
mp-756480,Li9Fe12O24
mp-756485,Cr4P2O10
mp-756503,Li8Fe2B4O12
mp-756514,Li8Y6Cr2O16
mp-756519,Li2Re8O24
mp-756521,Ba4Na8O8
mp-756522,Cu2Te2P4O16
mp-756528,Li12Fe9W3O24
mp-756532,Li2Cr4P2O8
mp-756533,Li4Cu3W1O8
mp-756537,Li12Ni9W3O24
mp-756540,Li3Ti4Mn1O12
mp-756548,Li2V10B4O20
mp-756559,Li4Mn1V3O12
mp-756561,K2Li8Fe2O10
mp-756568,Li8V4Cr6Ni6O32
mp-756570,Rb16Sn4O12
mp-756572,Li1V1Te2W1O12
mp-756581,Li2Nd2Ti4O12
mp-756584,Na6Cr2B2P2O14
mp-756592,Li6Fe8Co2O16
mp-756593,Ta6O10F10
mp-756594,Co2Ni8O16
mp-756598,Er2Ta6O18
mp-756599,La8Zn4O16
mp-756601,Li12Ti3Ni9O24
mp-756602,Li6Mn8Cr2O16
mp-756607,Li6Mn8Sb2O16
mp-756613,Li1Nb1Te2W1O12
mp-756616,Li3Nb4Ni1O12
mp-756622,Li1Y3W1O8
mp-756625,Li12Mn9Fe3O24
mp-756630,Dy4Al4O12
mp-756640,V2F10
mp-756662,Al6Cr6Sb4O32
mp-756665,Zr4Co4O12
mp-756670,Eu16Pb16O56
mp-756671,Li8Cr6Fe6Sb4O32
mp-756673,Li9Cr5Si2O16
mp-756675,Li5Fe3Sn2O10
mp-756676,Li8Mn6V4Co6O32
mp-756683,Hf4Bi4O16
mp-756689,La4Sb2O12
mp-756698,Gd2Bi8O16
mp-7567,U4Ge4O16
mp-756701,Li9Mn9W3O24
mp-756704,Lu2Ta6O18
mp-756706,Li12Cr3Co9O24
mp-756709,Mn4O4F8
mp-756721,Na2Bi10O16
mp-756733,Li8Ni10Bi2O24
mp-756742,Lu18Al6O36
mp-756743,Li6Cr2Cl2O8
mp-756745,Ba2La2I10
mp-756750,Dy8Ti4O20
mp-756754,Ti2Co10O24
mp-756755,Li3Nb3Te1O12
mp-756758,Cu2H8I4O16
mp-756762,Tb4Tm4O12
mp-756766,Mn6Fe4Sb6O32
mp-756767,Li3Fe1Co4O8
mp-756770,U2Nb12O32
mp-756774,Li3Mn9Fe6O24
mp-756775,Li4Cr1Ga3O8
mp-756778,Fe6O10F2
mp-756784,Li1Sb1S2
mp-756787,Li6Co2Ni8O16
mp-756793,Li2Nb4Zn1O12
mp-756799,Ti4Nb4Cu6O24
mp-756800,Li6Cr2Cu8O16
mp-756805,V3Ni1O8
mp-756810,Sr9Ta12O36F6
mp-756814,Li2Mn5Si4O14
mp-756816,Li6Fe6O16
mp-756823,Li3Mg6Mn9O24
mp-756834,Ho4Cr4O12
mp-756835,Li4Mn1Fe3O8
mp-756837,Ca4Zr3Ta1O12
mp-756838,Mn6Cr6Sb4O32
mp-756840,Li2Co2B2O6
mp-756844,Li6Mn8Sn2O16
mp-756853,Li2B2Sb2O6
mp-756857,V8Sn2O24
mp-756864,Li4Cr4Sn4O16
mp-756866,Li6Ti3Mn9O24
mp-756870,Li6Mn2Ni8O16
mp-756871,Li12Ni9Te3O24
mp-756881,Li10V4Ni10O24
mp-756886,Eu12Nb4O28
mp-756897,Dy4Te12O32
mp-756899,Mn2Fe2P4O16
mp-756902,Cr4O3F9
mp-756906,Li4Ti1Co3O8
mp-756909,Tl4Ga4O12
mp-756914,Er4B8O18
mp-756918,Li6Mn9Sn3O24
mp-756923,Gd4V4O14
mp-756926,Li12Ni9Bi3O24
mp-756933,Ta16Tl16O48
mp-756934,Co1Cu4O8
mp-756935,Li24Sb8O24
mp-756939,Li4Mn3Te1O12
mp-756940,Li2Ti2V6O20
mp-756943,Li4V4Ni4O16
mp-756944,Li8Mn2Cr6O16
mp-756945,Mn6O4F4
mp-756949,Tm8Ge4O20
mp-756951,Li4Sb4O12
mp-756952,Li4Mn1F8
mp-756972,Li6Ti4Cr2O12
mp-756973,Li6Mn2Cu4O12
mp-756975,Li3Co6O3F15
mp-756980,Li8Y6V2O16
mp-756985,Li4V2Sn2P4O16
mp-757,Li6As2
mp-7570,Ru6F18
mp-757000,Li8Mn6Cr6Cu4O32
mp-757002,K2Zr2P2C2O14
mp-757026,Li4Mn2Co6O16
mp-757039,Fe6Co6Sb4O32
mp-757045,Ti9Nb3Cu9O36
mp-757049,Li6Ni6Sn3O18
mp-757051,Li8Mn6Cr6Ni4O32
mp-757060,Mn8Ni2O16
mp-757061,Mn8Fe2O16
mp-757062,Li8Nb6V6Sn4O32
mp-757064,Ti2Mn10O24
mp-757065,Mn1Sb4O12
mp-757068,Li4Cr1Ni3P4O16
mp-757071,Li6Fe8Sn2O16
mp-757079,Li5Ni3Sb2O10
mp-757083,Co2B2O6
mp-757094,La8Hf4O20
mp-757095,Li2Fe1P2O8
mp-757100,Li3Co3S6
mp-757114,Ca3Fe5Sn3O16
mp-757116,Rb12Er4O12
mp-757125,Li5Nb2Co3O10
mp-757127,Li2Si6Bi2O16
mp-757134,Li8Ti4Fe6Cu6O32
mp-757145,Sm4H8Cl4O8
mp-757152,V4Bi8O22
mp-757162,Bi6O8F2
mp-757163,Li1V1F6
mp-757164,Li3Mn2Co2O8
mp-757171,Li6Co6Sb2O16
mp-757180,Ti6Mn4Co6O32
mp-757190,Li8Cr6Ni6Te4O32
mp-757194,Ni1Te4O12
mp-757196,Hg4W4O14
mp-757202,K14Bi18O48
mp-757205,Y6Th15O39
mp-757220,Lu2H12Cl6O30
mp-757221,Cu1Ni9O10
mp-757232,Li6Mn4Cu2O12
mp-757238,Gd2As2O8
mp-757241,V10W6O40
mp-757245,Cr5Si4O14
mp-757246,Li4Ti6V2O16
mp-757256,Zn2H8I4O16
mp-757279,Li8Co6Ni6Te4O32
mp-757281,Li5V3Co2O10
mp-7573,Co2B4W4
mp-757333,Al24Pb2O38
mp-757348,Li2Fe1Si6O15
mp-757357,Li6Fe1O5F1
mp-757382,Li6Nb2Ni6O16
mp-757393,Li8Mn6Cu6Te4O32
mp-757395,Li11Ru8O24
mp-757409,Li8Mn6Sn2O16
mp-757448,Co11Cu1O16
mp-757450,Sc16Ge16O56
mp-757457,La8Nb24O56
mp-757458,Tl8Os8O27
mp-757476,Co2P4W2O16
mp-757495,Sn4P16O48
mp-757499,Li4Fe6Co2O16
mp-7575,Li4Zn4N4
mp-757500,Li4V1Fe1W2O12
mp-757507,Sm6Bi10O24
mp-757526,Li8V6Co6W4O32
mp-757558,Li4Nb2Co6O16
mp-757573,Mn4V4H4Pb4O20
mp-757593,Li8Co10Sb2O24
mp-757594,Os6O12F24
mp-757608,Hg4P4H8O18
mp-757611,Li4Co2Ni2P4O16
mp-757617,Li6Mn4V10O24
mp-757636,Nb8Tl8O24
mp-757662,Mn6Fe10O24
mp-757693,Li8Fe4C4O20
mp-7577,Co4Si4
mp-757702,Li8Ti4Nb6Cr6O32
mp-757744,Li8Cu6Ni6Te4O32
mp-757777,Li2Si2Bi6O14
mp-757781,Li4Si8Bi12O36
mp-757783,Li8Ti6Cu6W4O32
mp-757794,Li12Hf4O12
mp-757815,Li8Cr6Ni6W4O32
mp-757835,Li4V2Co6O16
mp-757836,Be4H8Se4O16
mp-757843,Li8Co6Ni6Sb4O32
mp-757844,Li10Sn2P8O28
mp-757877,V12Ga6O30
mp-757879,Cr3Co3Sb2O16
mp-757881,Co3Cu3Te2O16
mp-757905,Li6Ti2P4O16
mp-757910,Ni2Sn2P4O16
mp-757923,Li4Nb2Fe3Cu3O16
mp-757930,Li4Co6Sb2O16
mp-757948,Li2V2O4F4
mp-757950,Cr6Fe6Te4O32
mp-757958,Li8Ti4Nb6V6O32
mp-757965,Li2Cr3C6O18
mp-757983,Cr6Co6Te4O32
mp-757987,Li3Mn3Ni1O8
mp-757994,Li4P8W4O24
mp-757998,Li4Ni6Te2O16
mp-7580,Hg12S8F8
mp-758018,Li6P4W2O16
mp-758075,Fe8H16O8F20
mp-758087,Li4V3C6O18
mp-758095,Li2Ni3O6
mp-758104,Mn11Pd21
mp-758109,Mn8P4H8C4O28
mp-758110,Li8V4Co6Ni6O32
mp-758131,V2P2H14N4O10
mp-758152,Li8Ti6Mn6Te4O32
mp-758172,Li4Ni3O2F6
mp-758195,Li6V2O6F2
mp-758202,Li4Nb2Cr6O16
mp-758211,Li8Mn4Co6Cu6O32
mp-758243,Ti6Nb12O42
mp-758244,Li6Ti2Ni6O16
mp-758255,Li8Co6Cu6W4O32
mp-758259,Li8Ti6Cu6Te4O32
mp-758263,Li4V2Co2O10
mp-758264,Li6Cr8P4O16F18
mp-758265,Li2Cu4F12
mp-758289,Th4Ta18O53
mp-758305,Li4Mn10Fe4O24
mp-758317,Y2Ta6O18
mp-758329,Yb4C4O12
mp-758340,Li8Mn6Sn4O20
mp-758364,Li2P8W2O24
mp-758371,Yb1Al1O3
mp-758378,V8Ni4H24N8O24
mp-758418,Tl32O30F34
mp-758433,Ag1Hg1
mp-758452,V16Co8O32
mp-758463,Li1Ni1Sn1O4
mp-758464,Li2Mn1F6
mp-758474,Li4V3O4F8
mp-758477,Mn6Cu6Te4O32
mp-758492,Li1Sb3P2O10
mp-758498,Li4Cu2Si2O8
mp-758523,Ag4Hg4
mp-758524,Li4Ni2O4F2
mp-758558,Sb4N4O4
mp-758560,Fe2O2F2
mp-758563,Li8Cr6Co6Ni4O32
mp-758573,H16Ru3C6Cl6O14
mp-758581,Li8Mn6Nb4Sn6O32
mp-758590,Mn1V4O12
mp-758591,Li8Mn6Nb4Ni6O32
mp-758594,Li1Fe6P4
mp-7586,Ni18C6
mp-758610,Li6V8P4O16F18
mp-758626,Bi17W3O33
mp-758632,Na6H12C12N18O6
mp-758653,Li8Ti6Cr6Sb4O32
mp-758657,Li8Mn4F24
mp-758659,H8Ru4C12Cl8O16
mp-758679,Li4V5O9F1
mp-758701,Li8Ti6Mn6Sb4O32
mp-758702,Li6Co1Si2O8
mp-758714,Li2Mn1Ni3O8
mp-758722,Li4Fe2Cu2P4O16
mp-758734,Li16Cr16Si8O48
mp-758741,Li2Fe4P4
mp-758756,Li8Ti4Mn6Nb6O32
mp-758784,Y1Zr4O9
mp-758849,Cu2Sn2P4O16
mp-758859,Co4O4F4
mp-758873,Cr8O20F8
mp-758876,Li2Mn1F4
mp-758878,Li6Fe16O6F26
mp-758879,Fe4O8F4
mp-758895,Ta4Tl4P14H2O48
mp-758907,Cr2H36I14N12
mp-758923,Sb4As4Au4F36
mp-758931,Li3Ni15O9F15
mp-758934,Dy6Co58Si8B20
mp-758949,Li2V1Ga3O8
mp-758954,Li1Ni3O3F1
mp-758963,Li4Cr4Co2O12
mp-758989,P8H4N4F16
mp-759011,Li5Ni3O5F3
mp-759026,Li4Mn12P8H16O48
mp-759031,Bi38O54F6
mp-759035,Li2V2F10
mp-759036,Li2Mn10P6O26
mp-759049,Li1Mn3O4F2
mp-759089,Li6V6O6F10
mp-759097,V4F12
mp-7591,Ge2As2
mp-759116,Yb2Al2O6
mp-759125,Li8V4F28
mp-759149,Li6Cr2Co6O16
mp-759157,V6O4F12
mp-759161,H42C12N4Cl6
mp-759172,Ta4Sb12O32
mp-759173,Li1V3O8
mp-759178,Zn4Ni6O10
mp-759179,Li3Ni3O3F3
mp-759209,Ag8Sn4O12
mp-759224,Li10Cu2F16
mp-759231,Li7V4O11F1
mp-759246,Li3Co4O8
mp-759269,Fe2Cu1As2H2O10
mp-759276,V4O4F4
mp-759285,Li4Fe7O2F14
mp-759286,Na1Ni2O3
mp-759294,Li4Fe3Te1O8
mp-759296,Li8Fe6Cu6W4O32
mp-759302,Yb8Ti4O20
mp-759337,Li4Fe4Co2O12
mp-759351,Li8Co6O2F16
mp-759356,Al8H24N8Cl24
mp-759358,Li3Mn21O27F9
mp-759367,Yb4Nd4O8
mp-759375,Li1Mn2B2O6
mp-759386,Ce2Th2O7
mp-759402,Li8Cr2P12H16O44
mp-759403,Li4Fe2Co3Sb3O16
mp-759433,Li12Cu4F20
mp-759447,Yb8W12O48
mp-759452,Li6Ni16O8F24
mp-759458,Li4V8F20
mp-759471,Li7V1O5F1
mp-759488,W6O14F2
mp-759505,Li8Ti4Co6Ni6O32
mp-759553,As12H48C16S20N4
mp-759554,V12O8F20
mp-759572,Li3Co15O21F3
mp-759580,Li8Co6O6F8
mp-759597,Li12Ti3Cr15O36
mp-759603,H36C4N20Cl8
mp-759604,Mn12O4F32
mp-759613,Li2Mn4O2F6
mp-759621,Li4V8O12F4
mp-759631,V12O28F4
mp-759651,Sc4H24Br12N8
mp-759653,Li4Bi8P4O24
mp-759690,Mn2H16N4F12
mp-759693,Li6Mn2O4F2
mp-759701,Li8Ti6Fe4Ni6O32
mp-759719,Li4Mn8P8O32F8
mp-759751,Li4Mn12O4F32
mp-759752,Li4V8F28
mp-759764,W2O4F4
mp-759770,Li7Co1O3F3
mp-759772,Sr8V4C4O12F20
mp-759780,Li4Nb12Ni2O36
mp-759784,Li4Bi4P4O18
mp-759788,Li4V2O6F2
mp-759790,Ag4Hg10
mp-759797,Mn8O4F8
mp-759806,Li3Co1O1F3
mp-759835,Ce3Mg3Au3
mp-759836,Li2V2O1F5
mp-759839,Li2V1F6
mp-759844,Li24Mn4F32
mp-759848,Bi16O20F8
mp-759849,Li4Ti12Zn6O32
mp-759856,W4O8F8
mp-759866,Te4H12C4Cl12
mp-759879,V24O20F32
mp-759885,Li4V2O4F4
mp-759897,Cu8O4F8
mp-759939,Ag2Ge2O6
mp-759958,As6H18C6S18F36
mp-759965,Li12V4O4F24
mp-759983,V4O4F12
mp-759985,Bi12O8F20
mp-759998,Li4Nb1Te3O12
mp-760,Fe2Se4
