mpid,formula
mp-768810,Sr8Br12O2
mp-768813,Rb16Si4O16
mp-768845,Rb4Fe4O8
mp-768849,Li12V4B4O20
mp-768864,K2Nd2O4
mp-768866,Sm8Cu8O20
mp-768868,Li4V2B2O8
mp-768869,Li8V4B4O16
mp-768873,Y8Ge4O20
mp-768884,Li16B8O20
mp-768893,Mg8Te12O36
mp-768906,Y2Br2O2
mp-768908,Ho2Te1O2
mp-768915,Na12Au4O12
mp-768920,Ho4Se6O18
mp-768921,Li32B8O28
mp-768941,Sr6Te2O12
mp-768944,Li8V8B16O40
mp-768946,Li4Cr3Co1O8
mp-768949,K3Eu3O6
mp-768960,Li40B8O32
mp-768963,Sr2La2Cl10
mp-768966,Li40B8O32
mp-768967,Li40B8O32
mp-768970,Li8Bi4O12
mp-768971,Li8Bi24O48
mp-768972,Ba12Y8Cl48
mp-768988,Li16Bi8O20
mp-769004,Li24Bi8O32
mp-769007,Y6Sc6O18
mp-769015,Dy6Ga6O18
mp-769019,Li4Bi8O16
mp-769025,K8Mg8O12
mp-769028,Si6Sb4O18
mp-769032,Li24Nb8S32
mp-769036,Li32Nb8S36
mp-769048,Li12Nb4S16
mp-769049,Ba4La4Cl20
mp-769052,Bi16B12O48
mp-769060,Bi24B2O40
mp-769069,Na2Li4Ti3Al1P6O24
mp-769074,Na2Li1Ti3Al1P6O24
mp-769079,Sc6Ga6O18
mp-769096,Mn6P24
mp-769108,Ni6P24
mp-769118,Ho8S8O8
mp-769119,Yb2Sc2O4
mp-769122,Li8Sb4H12O6F20
mp-769129,Li12Sb4N12O36F12
mp-769148,Sc2Cl6O24
mp-769152,Sc6Cl18O72
mp-769167,Eu3Y3O6
mp-769171,Si16Ge16O48
mp-769173,Pr6O6F6
mp-769176,K40Y8O32
mp-7692,Al2Cr4B4
mp-769201,Li6Cu6H6C6O24
mp-769205,Li4Ni8S8
mp-769218,Ni2P4S12
mp-769228,Cs10Y2O8
mp-769253,Dy4Se2O4
mp-769254,Li8Cu4As4O16
mp-769272,Li8Cu8P8O32
mp-769277,Yb4Te2O4
mp-769280,Ca5Ta4O15
mp-769285,Ho6Re2O16
mp-769290,Li4Cu4P4O16
mp-769294,Rb16Sn2O12
mp-769295,Ag4H32O20
mp-769297,Sr5Ta4O15
mp-769307,Ca8Ta4O18
mp-769319,Li4Nb4O8F8
mp-769321,Zn4Se4O16
mp-769333,Ca8Ta4O18
mp-769347,Mg4S4O12
mp-769348,Mg4Sn4O12
mp-769365,Zn2Se2O8
mp-769377,Sb4S4O16F12
mp-769381,Ca12Ta8O32
mp-769383,Rb2B6Te4O18
mp-769384,Li12Nb4O4F24
mp-769394,Ba8Ta4O18
mp-769397,Mg18S18O54
mp-769398,Na18I6O6
mp-769399,Ba2Ta8O22
mp-769454,Li9Ni10O20
mp-769466,Y4Ge4O14
mp-769478,Li8Ti8V8Co2O36
mp-769480,Y16Ga8O36
mp-769502,Li4Nb2Fe3O10
mp-769507,Li10Co1Ni9O20
mp-769513,Li8Ti6Mn12O36
mp-769519,Li42Fe8O32
mp-769522,Li13Mg1Ni12O26
mp-769524,Li11Nb4Ni9O24
mp-769526,Li14Mg2Ni14O32
mp-769533,Li4Mn4P16O48
mp-769541,Li8Ti6Co12O36
mp-769544,Mg1Cr3Se2S4O24
mp-769551,V18P2O50
mp-769557,Li4Mn4Nb4O16
mp-769558,Li3Mn3C6O18
mp-769560,Li4Ti2V6O16
mp-769564,Na2V2P2C2O14
mp-769572,Li3Al3V3O12
mp-769580,V6P4O16
mp-769589,Li2V6Cr2O16
mp-769592,Na6V2P2C2O14
mp-769600,Li2V4S4O16F12
mp-769601,Li4V4S4O16F12
mp-769604,K4Mn2P2C2O14
mp-769610,Ca10Ta8O30
mp-769619,Ni8P4O20
mp-769630,Li6Mn9F24
mp-769634,Na6Cr2P2C2O14
mp-769653,Li4Ti2Fe4O10
mp-769658,Li8Ti4Fe4O16
mp-769659,Li4Ti2Fe2O8
mp-769662,Li4Ti2Fe4O10
mp-769734,Sc4Fe4O12
mp-769778,Ca8In8O20
mp-7698,Nd2S4
mp-769870,Li4Fe3Sb5O16
mp-769922,V8Si4O16
mp-769928,Li8Nb2V6O16
mp-769935,Cu6H6C6O24
mp-769947,K16Ti4O16
mp-769975,Li4Cr6Fe2O16
mp-769997,La4Ti6O18
mp-7700,Si1B6
mp-770023,Ag20Hg30
mp-770092,Hf4P8O28
mp-7701,Ba1Si2
mp-770101,Li10Mn2O10
mp-770118,Ba12Ti8O28
mp-770124,Gd2Ta14O38
mp-770151,Li8V4B4O16
mp-770154,Li6V6B4O20
mp-770155,Li6V6B4O20
mp-770173,Mg8Mn12O32
mp-770175,Li4Mn6Fe2O16
mp-770187,Cr6Te2O16
mp-770192,Li8Cr4O12
mp-770210,Ca4Y8O16
mp-770213,Li6Ti2B4O12
mp-770218,Zn4In8O16
mp-770271,Ba4La4Cl20
mp-770274,Ni8P32
mp-770296,La16Zn12O36
mp-770322,Rb32Pr16O48
mp-770343,Li12V4B8O24
mp-770345,Li12V4B8O24
mp-770347,Tb6Ni6O18
mp-770349,Li2V2Si2C2O14
mp-770359,Ta4As4O16
mp-770361,Li4V8B4O20
mp-770370,V12B4O24
mp-770372,Ce4Hf4O16
mp-770380,Ta6In2O18
mp-770381,Li6V6B4O20
mp-770386,Li4Mn4Al4O16
mp-770388,Rb4Fe12O20
mp-770399,Li12Ti4O14
mp-7704,Ca1Al2Si2
mp-770412,Sc4Mn8O20
mp-770414,Li4Al4V4O16
mp-770415,Ho6Er6O18
mp-770423,Mg4Mn6O16
mp-770433,Ag11Hg9
mp-770456,Li12Ti4O14
mp-770464,La4Bi4O16
mp-770474,La4Ti3O12
mp-770481,Ta18P2O50
mp-770486,Li6Ni4Sn2O12
mp-7705,Nb1Fe1B1
mp-770506,V20B4O36
mp-770510,Li40Mn8O32
mp-770511,Li4Mn12O20
mp-770514,Li40Mn8O32
mp-770527,Li4Mn8O18
mp-770528,Li40Mn8O32
mp-770530,Li14Mn2O9
mp-770534,Li4Mn6O14
mp-770537,Li8Mn16O24
mp-770538,Mn8P4O20
mp-770542,Mn4P8O28
mp-770544,Li2Al2Cr2O6
mp-770546,Li8Mn8P8O28F8
mp-770547,Mn8P4O20
mp-770551,Li8Mn4Al4O16
mp-770555,Mn8P8O32
mp-770556,Li36Mn12O36
mp-770557,Mn8P8O28F8
mp-770558,Mn4P8O28
mp-770561,Mn8P16O52
mp-770562,Li12Al2Cr2O12
mp-770565,Ti3Cr3P6O24
mp-770566,Be4Fe8O16
mp-770576,Fe2H24S4O28
mp-770581,Mg4Mn4O12
mp-770586,Li12Al4Cr4O20
mp-770588,Li4Fe2H8S4O20
mp-770589,Li12Al8Fe4O24
mp-770598,Li8Co4H32C8O40
mp-770612,Li16Cr4H32S4O28
mp-770614,Tl4Co4O12
mp-770632,Li6Cr2O8
mp-770635,Li4Ni4O8
mp-770642,Li8Mn4S4O16F12
mp-770643,Ge4W4O16
mp-770645,Li16Hf2O12
mp-770649,Li10Nb2O10
mp-770650,Li2V2Si2C2O14
mp-770655,Li12Fe20O36
mp-770661,Li6Mn8V2O16
mp-770662,Cd6Co6O18
mp-770663,Li4Fe2B2O8
mp-770676,Li8Cr4H32Cl20O16
mp-770678,Li8Cr8O28
mp-770684,Li4Cr8O16
mp-770686,Li12Mn4Al8O24
mp-770687,Li4Cr8O20
mp-770689,Li8Mn4Al8O24
mp-770690,Mn9Te3O18
mp-770691,Li12Al4Fe4O20
mp-770693,Li12Mn4Al8O24
mp-770694,Li12Cr4O14
mp-770699,K8Li8Mn8O16
mp-7707,Zr2Si4Ni4
mp-770700,Li4Ti6O14
mp-770702,Li8Al4Fe4O16
mp-770706,Li24Mn4Al4O24
mp-770709,Rb2Li4Fe4B6O18
mp-770714,Li4Al4Fe4O16
mp-770719,Rb2Li4Ni4B6O18
mp-770722,Mg3Mn5B4O16
mp-770725,Rb2Li4Mn4B6O18
mp-770726,Li36Al4Co8O32
mp-770728,Li18Cr6O24
mp-770731,Li4Zr8O16
mp-770733,Li8Al4Fe4O16
mp-770735,Zn4Cr4O16
mp-770739,Li4Ti4Fe4O16
mp-770741,Mg12As8O32
mp-770745,Li16Cr16O56
mp-770750,Li12Al4Fe8O24
mp-770755,Li12Cr4O12
mp-770764,Li8Fe4B20O40
mp-770767,Sm4Cu4O12
mp-770769,Li14Co10O24
mp-770771,Sr4Sc8O16
mp-770781,Li8Co8B16O40
mp-770786,Li12Ni4B8O24
mp-770793,Li10Ti4Cu10O24
mp-770799,Li20Nb4O20
mp-7708,Tl1Cd1S2
mp-770805,Li12Hf4O14
mp-770826,Li16Cr4O20
mp-770828,Li6Cr8Fe2O16
mp-770830,Ho4Bi4O12
mp-770835,Na3Li3Mn2P2C2O14
mp-770839,Li3Cr3C6O18
mp-770841,Li10Cu10Ni4O24
mp-770846,Ba12Sn8O28
mp-770847,La8Cd8O20
mp-770848,Li8Ti4Co8O20
mp-770850,Li4Ti2Co4O10
mp-770851,Li8Ti4Ni8O20
mp-770852,Li8Ti4Ni8O20
mp-770857,V1Sb4O12
mp-770859,Mn6Co6Cu4O32
mp-770868,V4W4O16
mp-770870,Mn4Tl4O12
mp-770871,Li12Cr4O14
mp-770881,Mn8Be4O16
mp-770883,K8Co4O10
mp-770885,Li12Fe4O12
mp-770886,Li12Fe4O12
mp-770887,Be4Cr4O16
mp-770890,Mg4Co8O16
mp-770892,V8P8O40
mp-770898,Ti3Nb2V3O16
mp-770899,Li4V6O16
mp-7709,Zn4F8
mp-770904,Li6Mn2B4O12
mp-770905,Li2Mn2As2C2O14
mp-770910,Li12Mn4B8O24
mp-770923,Li20Fe4O16
mp-770924,Li24Cr8O28
mp-770928,Li24Cr8O32
mp-770931,Cu4Te4O16
mp-770938,Li6V2P2C2O14
mp-770939,Li6Fe2As2C2O14
mp-770946,Li10Mn10Cr4O24
mp-770953,Be4Fe8O16
mp-770956,Li8Ti4Mn8O20
mp-770957,Be8Co16O32
mp-770977,Ca8Ce4O16
mp-770995,Co8Hg4O16
mp-770997,Li4Hf2O6
mp-771,Mn1Al1
mp-771012,Na4V2As2C2O14
mp-771018,Li8Mn4B4O16
mp-771019,Li8Co4B4O16
mp-771024,Li6Ti2Mn8O16
mp-771035,Na6Mn2As2C2O14
mp-771036,Li10Co10Sb4O24
mp-771038,Na6Cr2As2C2O14
mp-771041,Na6Co2Si2C2O14
mp-771046,Mg4N8O24
mp-771047,Mn4I8O24
mp-771049,Li8Co4B4O16
mp-771075,Li16Mn2O12
mp-771078,Li12Fe4B4O20
mp-771080,Li8Ni4B4O16
mp-771081,Li6Ni2B10O20
mp-771091,Li8Cr8O28
mp-7711,Ag2O1
mp-771110,Li4Mn5P6W1O24
mp-771123,Sc6Fe6O18
mp-771127,Rb16Ti4O16
mp-771130,Ti2V8Co2O24
mp-771131,Nd8Zr8O24
mp-771135,Li4Fe8O16
mp-771137,V4Co4O16
mp-771140,Li10Mn10Sn4O24
mp-771141,Dy8Cu8O20
mp-771149,Li16Co4O16
mp-771167,Li6Co2Si2B2O14
mp-771172,Li5Cu4B4O12
mp-771189,Ba16Ti12O40
mp-771193,Ba12Y8O24
mp-771197,Li8Co14O32
mp-771236,Li10Fe10Ni4O24
mp-771238,Y8Te4O24
mp-771241,Ta12Ag4O32
mp-771245,Fe3Co9O24
mp-771248,Na8Ge8O20
mp-771252,Li2Mn2H8S4O20
mp-771260,Y8Hf8O28
mp-771262,Li10Ti4Mn10O24
mp-771295,Li8Mn8B8O24
mp-771306,Dy8P16O52
mp-771308,V4Co4O16
mp-771309,Eu8Y8O20
mp-771316,Cr10Sb6O32
mp-771324,Na6Ca2P2C2O14
mp-771328,Rb16Pb4O16
mp-771341,Li6Be2P2C2O14
mp-771344,Li6Fe2P2C2O14
mp-771345,Li6Ni2P2C2O14
mp-771356,Li12V9Co3O24
mp-771359,Cu32O48
mp-771370,Fe6Co10O32
mp-771384,Lu16Co16O56
mp-771408,Li8V8O8F24
mp-771411,Sr12Ge4O20
mp-771431,Cr3Sn3Sb2O16
mp-7715,Ag2F4
mp-771515,Li6V3W3O16
mp-771519,Ca8W4O20
mp-771595,Ti4Ni2P4O20
mp-7716,Sb6Te6
mp-771648,Rb3Cr3O6
mp-771650,V8Si4O28
mp-771660,Mn2P4O14
mp-771669,Li5Mn5O12
mp-771687,Li10Fe10O24
mp-771697,La4Ga8O18
mp-771699,Sb8O20
mp-771702,V4Cr8O24
mp-771705,Li4Mn4Nb4O16
mp-771750,Sr4I8O24
mp-771754,Li8Ni8Sb4O24
mp-771769,Co6Sn2O16
mp-771771,Ta8Pb4O24
mp-771777,Li12Mn9O24
mp-771822,V10B4O20
mp-771836,Li4Sc2Fe2Si8O24
mp-771843,Mn6P4O16
mp-771876,Li40Ni8O32
mp-771881,Tm8W12O48
mp-771884,Li12Cr9O24
mp-771887,Tm16W8O48
mp-771889,Sr20La8Cl64
mp-771894,Li12Fe4O12
mp-771895,Li4Ni6W2O16
mp-771916,Li4Ni2H16C4O20
mp-771944,Ba12La8Cl48
mp-771956,Tb8Zr8O28
mp-771962,Li4Nb4Cr4O16
mp-771968,Li1Co8O9
mp-771977,Tm4As4O16
mp-7720,Ce4Ga20Ni2
mp-772004,Li6Co6Te2O16
mp-772029,Li2Fe1Si3O8
mp-772030,Li8Ti8O16
mp-772044,Na2V2Si2C2O14
mp-772047,V8Si4O16
mp-772049,Li8Ti8O20
mp-772052,Cd2Se2O8
mp-772055,Li24Ti8O28
mp-772056,Mg8Fe4O16
mp-772073,Li8Nb16O44
mp-772082,Ca4La4I20
mp-772087,Er12Sb20O48
mp-772093,Li4Fe4P4O16
mp-772099,Cd4Cu8O16
mp-772109,Li4Si4Bi4O16
mp-772115,Li8Cr12Co8O48
mp-772118,Na2Cu2C2S2O14
mp-772119,Mn3V2O10
mp-772125,Nb4P4O20
mp-772138,Li2Fe2P2O8
mp-772146,Li12Fe12P12O48
mp-772151,Li4Ti8O18
mp-772155,Li4Bi2As2C2O14
mp-772164,Li12V18O42
mp-772173,Cr8P8O40
mp-772180,Lu6Sc6O18
mp-772185,Li24Hf8O28
mp-772187,Al8Ga8O24
mp-772189,Bi12Ir12O44
mp-772190,Li24Ti8O28
mp-772191,Tm6Te3O18
mp-772217,Er6In6O18
mp-772222,Tm2Cl2O2
mp-772232,Tm8P16O52
mp-772240,Li4Mn2H8S4O20
mp-772241,Li6Mn2Al4O12
mp-772242,Li4V4P4O20
mp-772261,La4As4O16
mp-772264,In8W4O24
mp-772265,Mn4P4O16
mp-772282,Sb8I4O10
mp-772284,Mn3V3Te2O16
mp-772290,Li8Ag8O8
mp-772297,Li4Cr4O14
mp-7723,Na1Al1F4
mp-772305,Y8Bi8O28
mp-772309,Li6Ti2Cu8O16
mp-772310,V4Cr4O20
mp-772317,Li9Co3N18O36
mp-772318,Li4Cr4O14
mp-772322,Mn12P16O56
mp-772342,Y8W8O36
mp-772376,Ni4I8O24
mp-772390,Li4Al4Fe4O16
mp-772395,Li2V2O4F4
mp-772396,Li4Cr4O14
mp-772397,Li20W4N4O16
mp-7724,Li4U2O8
mp-772400,Li8W4O8F16
mp-772403,Nb4V4O16
mp-772410,Ti9S18O72
mp-772428,Li2V2S6O24
mp-772430,Li8Al4Fe4O16
mp-772431,Co2H16C4O20
mp-772432,Fe2H8S4O20
mp-772433,Li8Cr4B20O40
mp-772434,Li16Cr4O16
mp-772478,Li12Co9Te3O24
mp-7725,Na4U2O8
mp-772508,Li2Fe6O8
mp-772513,Li4Cr12O32
mp-772521,Li16Ti2O12
mp-772528,Mn4Zn4O12
mp-772530,V10O24
mp-772533,Fe8P8O32F8
mp-772534,La24S24Cl24
mp-772541,Mn6Te2O16
mp-772548,Sm6Cu6O18
mp-772550,Cr8O24
mp-772552,Li12Cr2O8
mp-772563,Li8V4O8F12
mp-772564,Ni2H16C4O20
mp-772570,Co4N4Cl16O12
mp-772571,Li8Cr2O10
mp-772581,Li2Cr12O22
mp-772586,Li8Cr8O28
mp-772588,Li4V10B6O26
mp-772600,Cd4Fe8O16
mp-772617,Zn4N8O24
mp-772622,Li8Ti6Mn7O30
mp-772624,Al8C4O4
mp-772626,Li6Mn6P6O24
mp-772627,Ho8W12O48
mp-772628,Li12V4B8O24
mp-772632,Li8Co10Ni6O32
mp-772644,Li24Cr4B12O36
mp-772649,Li4V4Fe4O16
mp-772660,Nb4Cr4O16
mp-772662,Mn2H8S4O20
mp-772663,Mn2H8S4O20
mp-772665,Be4Cr4O16
mp-772666,Li4Cr4O14
mp-772702,Li6Fe3Co3O16
mp-772705,Li5Nb2Fe5O12
mp-772724,Sn8B8O24
mp-772726,Na6Cu2C2S2O14
mp-772739,Fe12Co6O36
mp-772754,Li6Yb2P2C2O14
mp-772755,Li6Cu2P2C2O14
mp-772758,Sm8Zr8O28
mp-772763,K4Sc2P2C2O14
mp-772771,La16B24O60
mp-772777,K6Sr2P2C2O14
mp-772788,Ba8Cu8O20
mp-772813,Ca8Cu8O20
mp-772819,K6Cu2P2C2O14
mp-772825,Ta8Be4O24
mp-772830,Li4V2Si1Ge1O10
mp-772833,Y8Hf4O20
mp-772838,Er6Re18O72
mp-772842,Na8Ge8O20
mp-772843,K2Si2P2C2O14
mp-772844,K2Ti2P2C2O14
mp-772856,Cu2Hg2O4
mp-772863,Na8Ge8O20
mp-772874,Ca12Bi24O60
mp-772898,Al8Ga8O24
mp-772899,Li12Zr4O12
mp-772968,Li4Tl4P4H4O12
mp-772969,Na4Li2Ni6O12
mp-772982,Li6Ti12Co6O32
mp-772983,Li32Fe8O36
mp-772991,Er8Bi8O28
mp-772993,Li2Ti7Nb6O30
mp-772998,Li10Ni10Sn4O24
mp-773007,Li2Cu10P4O16
mp-773011,Dy8Ge8O28
mp-773024,Li4Ca8Nb12O40
mp-773027,Li5V18O44
mp-773030,Sc2P4O14
mp-773044,Li4Cu4O8
mp-773046,Mg4Sc3Si8O24
mp-773049,K6Li2Nb12O30
mp-773064,V4Rh4O16
mp-773073,Ba8Ta7O24
mp-773074,Li2Zr4P6O24
mp-773080,V7W6O30
mp-773097,Li4V4P4O16
mp-773099,Mn2Zn8O10
mp-773100,La4Bi2O10
mp-773120,Mn6Cr2O16
mp-773121,Li6Nb4V2O12
mp-773128,Li20Co8O18
mp-773137,K2Ca2Bi2
mp-773138,Na2Cr2As2C2O14
mp-773140,Co6Ni2O16
mp-773144,Mn3V2Cr3O16
mp-773145,Li8Cr16O52
mp-773167,Mn6Co2O16
mp-773178,Na4Cr2C2S2O14
mp-773197,Li8Cr16O52
mp-773202,Li10Mn10Sb4O24
mp-773205,Li8Mn8B16O40
mp-773238,Mn2Co8O16
mp-7733,Ba4Ti12O26
mp-773325,Li8V12O32
mp-773430,Nb4V8O28
mp-773432,K2Mn2P2C2O14
mp-773438,Li10Cu2P4O16
mp-773463,K4Co2P2C2O14
mp-773466,Na4Cu12O16
mp-7735,Pr15Co6B18
mp-773503,V8Cr4O28
mp-773505,Al8Cr4O20
mp-773509,V4Cr8O24
mp-773510,Ti1V2Cr1O10
mp-773511,Co10Ni2O24
mp-773514,Li8Co4O12
mp-773515,Te3W1O12
mp-773516,Li12Ni4O12
mp-773517,Sc4Mn8O20
mp-773525,Li1Fe3O4
mp-773572,Li3Co18O21
mp-773588,Sc6N2O5
mp-773596,Na28Cu8O24
mp-773602,Mn3Co9O24
mp-773604,Na12Co4B8O24
mp-773605,Na12Mn4B8O24
mp-773607,Li4Ti4Ni4O16
mp-773627,Li8Fe12Bi4O32
mp-773628,Na4V8O16
mp-773663,Na8Ti8O20
mp-773707,Li4Ti3Mn2V3O16
mp-773709,Li6Fe2Ni4O12
mp-773751,Fe6O4F8
mp-773864,Ti2Sn2O8
mp-7739,Ba4Zn2F12
mp-773901,K4Zn4P8O28
mp-774,Ca1Ni5
mp-774043,Mn1V1P4O14
mp-774092,Na12Co4O12
mp-774155,Li8Fe4O12
mp-774191,Fe9O3F21
mp-774192,Li4V2O6
mp-774229,Mn8In4O20
mp-774233,Co4I8O24
mp-774235,Li2Cr6O8
mp-774239,Li4Co8O16
mp-774242,Li4Ta4W4O24
mp-774246,Nb18V2O50
mp-774250,Mn2Al2O6
mp-774251,Li2Fe2P2O8
mp-774256,Na8Mn4O8
mp-774259,Na12V4O12
mp-774261,Na3Li5Mn5O9
mp-774280,Li8Fe12Cu4O32
mp-774305,Li1Co2Ni1O6
mp-774312,Li4Co1Ni5P6O24
mp-774316,Mn12O2F22
mp-774336,Li12Bi4S12
mp-774338,Na12Mn2O8
mp-774341,Na40Co8H8O32
mp-774353,Li6Ti2Ni4O12
mp-774354,Li4Mn8F20
mp-774359,V6O2F22
mp-774361,Li8Mn12F32
mp-774371,Li4Mn3F10
mp-774373,Li6Mn2Fe4B6O18
mp-774380,Co10O5F15
mp-774381,Li1Fe4B4O12
mp-774386,Li4Cr6P8H8O32
mp-7744,Li4S4O12F4
mp-774400,Na16Co10O28
mp-774401,Co2Sb2O8
mp-774411,Li2V1O2
mp-774424,Li4Mn4V4O16
mp-774430,Li8Mn4F16
mp-774455,Na16P12H12O44
mp-774462,Li4Fe4P4O20
mp-774467,Li4V4O8
mp-774472,Pr8S8O8
mp-774473,Li4Nb4Cu4O16
mp-774479,Li2Ca4Ta6O20
mp-774482,K4Li4Ti8P8O40
mp-774495,Li6V12O26
mp-774499,Na4Fe2P2C2O14
mp-774500,Li20Ni4O16
mp-774501,Li18Fe4O16
mp-774507,Li6Co10O20
mp-774520,Ti6Al6O18
mp-774523,Li12Sb8P12O48
mp-774616,H20C12N20O4
mp-774621,Li20Mn4O16
mp-774624,Li8Cu8B8O24
mp-774651,Li4Zn4As4H8O20
mp-774654,Mn6Sb2O16
mp-774702,Li6Bi2O8
mp-774712,Li2Cu2S2
mp-774719,Ba8Nb6O24
mp-774736,Li16Cu8S8
mp-774745,Li12Cu4S12
mp-774749,Rb2Na6Li24Ti8O32
mp-774753,Li40Ga8O32
mp-774762,Li16Cu16S24
mp-774781,Li8Ni8Sn4O24
mp-774782,Li4Ti4Mn4O16
mp-774792,Na16Mn8O16
mp-7748,Na3Al3O6
mp-774801,Li4Ti2V10O24
mp-774805,Na12Mn14O20
mp-774808,Na24Mn8O24
mp-774812,Na32Mn8O24
mp-774821,Li6Ni6P6O24
mp-774836,Li4Ni5Te1P6O24
mp-774863,Li1Ni9S10
mp-774866,Li6Fe4F18
mp-774873,Nb2S4
mp-774894,Na10Li2V12O36
mp-774904,Li8Ti2Co16O36
mp-774907,K2Li2Zn2S4
mp-774920,Li4Fe4Sb4O16
mp-774921,K4Li4Ni4O8
mp-774922,Ti3Te1O8
mp-774925,Rb3Li3Mn9O12
mp-774945,Mn1V3O8
mp-775001,V3Fe1O8
mp-775006,Mn4Cr2O12
mp-775015,Li6Cr9Ni3O24
mp-775020,Mn8O4F12
mp-775022,Li1Fe1O1F1
mp-775024,Mn1Ni3P4O16
mp-775025,Mn2Cu2P4O16
mp-775110,Li4Ti6Co2O16
mp-775127,Li12Fe9O24
mp-775130,Li8Cr4O12
mp-775153,Li6Fe2O2F6
mp-775154,Li12Mn12F48
mp-775155,Li12Fe3O3F15
mp-775178,Li4Fe8O4F12
mp-775179,Mn1Co3P4O16
mp-775185,Li12V12Si12O48
mp-775190,Li6V9Cu3O24
mp-775197,Mn3Nb1P4O16
mp-775209,Li6Mn3Nb9O24
mp-775214,Li4V4Cu4O16
mp-775227,Li8Fe10Co4O24
mp-775274,K8Cr4O16
mp-775286,Li6Fe9Ni3O24
mp-775296,Ti2Mn2O8
mp-775320,Li12V9O24
mp-775328,Li8Ti4Ni12O32
mp-775331,Li4V4O8
mp-775340,Li8Cr4Si24O60
mp-775341,Na16Cr4H32S4O28
mp-775349,Li8Cr4Si24O60
mp-775387,Li8Fe6Co4Sn6O32
mp-775389,Fe10O19F1
mp-7754,Si2Ru1
mp-775424,Na5Li4Ti5O14
mp-775432,Li8V12Te4O32
mp-775433,Li2Ni1P2S6
mp-775462,Li4Fe4Cu4O16
mp-775539,K22Mn8O32
mp-775564,Li8Ti4V12O32
mp-7756,Sr4Li4Sb4
mp-775628,Li20La12Sb8O48
mp-775644,V12Cu4O32
mp-775737,Li1Ni9O10
mp-775757,Hf8O16
mp-775761,Ag4Cl4O12
mp-775762,Ag4P4O12
mp-775763,Al4Bi4O12
mp-775764,Li8Fe4F20
mp-775765,Li4Fe4F20
mp-775766,Li4Fe8F20
mp-775774,Ag4Bi4O12
mp-775787,Hf16N16O8
mp-775808,Mg6O6
mp-775829,Ti16N16O8
mp-775831,Ti2Mn4O12
mp-775837,Sc16O24
mp-775839,Li8V4F16
mp-775848,Li4Ni4P4O16
mp-775855,Na4Mn4P4O16
mp-775872,Li4Co12P16O60
mp-7759,Ba2Sn6
mp-775901,Li2V6O2F22
mp-775907,Y12O18
mp-775909,Zr2O4
mp-775910,Zr10O20
mp-775916,Li2Sn2P2C2O14
mp-775924,Li3V4O7F5
mp-775929,La8Nb8N8O20
mp-775931,Li16Fe8S16
mp-775935,Zr6O12
mp-775938,Ti12O24
mp-775948,Li2V2P4H2O16
mp-775949,Li8Ni2B4O12
mp-775962,Na32V16O40
mp-775980,Zr12O24
mp-7760,Al1Sn1
mp-776001,Li8Nb6V6Sb4O32
mp-776004,Li8Co2O8
mp-776016,K16O8
mp-776017,Li8Fe8F24
mp-776018,Sr6Ti6O18
mp-776021,Li4Sb1Te3O12
mp-776022,Li12Fe4F20
mp-776023,Cd8Si8O24
mp-776026,Li8Fe8F24
mp-776027,Li8Fe8F24
mp-776041,V8O20
mp-776044,Li3Fe6O3F15
mp-776053,Li8Ti4Mn8O24
mp-776064,Li16V8P8O32F8
mp-776068,Li3V3Cr3O12
mp-776077,Li8Fe8F24
mp-776080,Li8Fe8F24
mp-776081,K4O2
mp-776083,Hf6Sn6O18
mp-776084,Ba12Si12O36
mp-776089,Li3Fe6O3F15
mp-776093,Cs4As4O12
mp-776094,Li2Fe2F8
mp-776097,Hf12O24
mp-776098,Li12Mn4F24
mp-776100,Ti10Mn6O32
mp-776104,K16O8
mp-776105,Li4Mn6F16
mp-776107,Li4Fe2F10
mp-776116,Al8Pd8O24
mp-776117,Li2Mn2F8
mp-776122,Li4Fe8F20
mp-776128,Li6V8F38
mp-776150,Sc4Ag4O12
mp-776151,Li4Fe4F20
mp-776152,V8O20
mp-776153,Li4Fe4F20
mp-776154,Al4Fe4O12
mp-776156,Li4Mn4F12
mp-776164,Li2Fe2F8
mp-776166,Ag8Pd8O24
mp-776172,Al4Cu4O12
mp-776177,Li8Fe4F20
mp-776191,Li3Fe3F12
mp-776199,Ag4Cl4O12
mp-776200,Gd4As4O16
mp-776201,Zr16N16O8
mp-776205,Hf4N4O2
mp-776216,Al2Co2O6
mp-776235,Zr8N8O4
mp-776245,Zr12N12O6
mp-776250,Zr4N4O2
mp-776258,Mg8Cu22O30
mp-776264,Li4Fe4F16
mp-776270,Co4P4O16
mp-776273,Zr24N24O12
mp-776281,Zr16N16O8
mp-776294,Na4Ni4P4O16
mp-776296,Li4Mn4P4O16
mp-776310,La8Cu3O16
mp-776317,Li11V12O24F24
mp-776320,Cu6As6O18
mp-776321,W8N16
mp-776331,Zr10N10O4
mp-776332,Na8B40H40
mp-776339,Li2Fe2F8
mp-776370,Ag12Ir4O16
mp-776386,Zr8O16
mp-776387,Ti16N16O8
mp-776388,Na4Ni4P4O16
mp-776392,Na4Ni6O14
mp-776393,Li8Mn4P8O28
mp-776397,Li4Mn8P4O20
mp-776404,Zr8O16
mp-776405,Li12Sb4S14
mp-776406,Te4P4O20
mp-776410,Mg8N16O48
mp-776412,Li4Mn4P8O28
mp-776417,Li1V6O7F5
mp-776427,Zr8O16
mp-776428,Li4Ni4B4O12
